MatchID,Handicap,0,1,Timestamp
1563330733,1.5-2,2.750,1.462,2022-11-20 06:14:45
1563330733,2.0,3.490,1.314,2022-11-20 06:14:45
1563108486,0.0,1.571,2.520,2022-11-20 06:16:01
1563330733,1.0,1.819,2.020,2022-11-20 06:17:20
1563108486,0.0,1.587,2.490,2022-11-20 06:18:39
1563108486,0-0.5,2.010,1.917,2022-11-20 06:18:39
1563108486,0.5,2.340,1.671,2022-11-20 06:18:39
1563108486,0.5-1,2.880,1.456,2022-11-20 06:18:39
1563108486,1.0,4.080,1.261,2022-11-20 06:18:39
1563108486,1-1.5,4.680,1.214,2022-11-20 06:18:39
1563108486,-0.5,1.312,3.620,2022-11-20 06:18:39
1563108486,-0-0.5,1.411,3.070,2022-11-20 06:18:39
1563108486,-0.5-1,1.208,4.779,2022-11-20 06:18:39
1563278866,0.0,1.602,2.389,2022-11-20 06:22:04
1563278866,0.5,2.300,1.641,2022-11-20 06:22:04
1563278866,0.0,1.620,2.389,2022-11-20 06:23:40
1563278866,0.5,2.310,1.641,2022-11-20 06:23:40
1563108486,0.0,1.606,2.440,2022-11-20 06:24:58
1563108486,0-0.5,2.040,1.892,2022-11-20 06:24:58
1563108486,0.5,2.370,1.651,2022-11-20 06:24:58
1563108486,0.5-1,2.920,1.444,2022-11-20 06:24:58
1563108486,1.0,4.170,1.253,2022-11-20 06:24:58
1563108486,1-1.5,4.770,1.209,2022-11-20 06:24:58
1563108486,-0.5,1.319,3.570,2022-11-20 06:24:58
1563108486,-0-0.5,1.421,3.020,2022-11-20 06:24:58
1563108486,-0.5-1,1.213,4.700,2022-11-20 06:24:58
1563137534,3.5,1.561,2.330,2022-11-20 06:27:59
1563137534,3.5-4,1.684,2.139,2022-11-20 06:27:59
1563137534,4.0,1.862,1.943,2022-11-20 06:27:59
1563137534,4-4.5,2.060,1.740,2022-11-20 06:27:59
1563137534,4.5,2.240,1.606,2022-11-20 06:27:59
1563272518,0.0,2.160,1.751,2022-11-20 06:29:09
1563272518,0-0.5,2.500,1.578,2022-11-20 06:29:09
1563272518,0.5,2.820,1.460,2022-11-20 06:29:09
1563272518,0.5-1,3.470,1.333,2022-11-20 06:29:09
1563272518,-0.5,1.662,2.310,2022-11-20 06:29:09
1563272518,-0-0.5,1.854,2.040,2022-11-20 06:29:09
1563272518,-0.5-1,1.495,2.740,2022-11-20 06:29:09
1563272518,-1.0,1.323,3.530,2022-11-20 06:29:09
1563272518,-1-1.5,1.273,3.970,2022-11-20 06:29:09
1563330733,0.0,1.207,4.410,2022-11-20 06:29:09
1563330733,0-0.5,1.362,3.100,2022-11-20 06:29:09
1563330733,0.5,1.529,2.510,2022-11-20 06:29:09
1563330733,0.5-1,1.653,2.230,2022-11-20 06:29:09
1563330733,1.0,1.862,1.952,2022-11-20 06:29:09
1563330733,1-1.5,2.130,1.714,2022-11-20 06:29:09
1563330733,1.5,2.400,1.571,2022-11-20 06:29:09
1563330733,1.5-2,2.830,1.421,2022-11-20 06:29:09
1563330733,2.0,3.650,1.279,2022-11-20 06:29:09
1563278866,0.0,1.620,2.389,2022-11-20 06:29:09
1563278866,0-0.5,1.961,1.892,2022-11-20 06:29:09
1563278866,0.5,2.310,1.641,2022-11-20 06:29:09
1563278866,0.5-1,2.830,1.448,2022-11-20 06:29:09
1563278866,1.0,4.010,1.254,2022-11-20 06:29:09
1563278866,1-1.5,4.590,1.208,2022-11-20 06:29:09
1563278866,-0.5,1.328,3.390,2022-11-20 06:29:09
1563278866,-0-0.5,1.431,2.900,2022-11-20 06:29:09
1563278866,-0.5-1,1.218,4.440,2022-11-20 06:29:09
1563137534,3-3.5,1.515,2.440,2022-11-20 06:30:29
1563137534,3.5,1.675,2.150,2022-11-20 06:30:29
1563137534,3.5-4,1.833,1.970,2022-11-20 06:30:29
1563137534,4.0,2.030,1.757,2022-11-20 06:30:29
1563137534,4-4.5,2.240,1.606,2022-11-20 06:30:29
1563108486,0.0,1.606,2.440,2022-11-20 06:30:29
1563108486,0-0.5,2.040,1.892,2022-11-20 06:30:29
1563108486,0.5,2.370,1.651,2022-11-20 06:30:29
1563108486,0.5-1,2.920,1.444,2022-11-20 06:30:29
1563108486,1.0,4.170,1.253,2022-11-20 06:30:29
1563108486,1-1.5,4.770,1.209,2022-11-20 06:30:29
1563108486,-0.5,1.319,3.570,2022-11-20 06:30:29
1563108486,-0-0.5,1.421,3.020,2022-11-20 06:30:29
1563108486,-0.5-1,1.213,4.700,2022-11-20 06:30:29
1563137534,3.5,1.709,2.100,2022-11-20 06:32:34
1563137534,3-3.5,1.543,2.370,2022-11-20 06:32:34
1563137534,3.5-4,1.877,1.925,2022-11-20 06:32:34
1563137534,4.0,2.090,1.719,2022-11-20 06:32:34
1563137534,4-4.5,2.300,1.574,2022-11-20 06:32:34
1563108486,0.0,1.606,2.440,2022-11-20 06:32:34
1563108486,0-0.5,2.040,1.892,2022-11-20 06:32:34
1563108486,0.5,2.370,1.651,2022-11-20 06:32:34
1563108486,0.5-1,2.920,1.444,2022-11-20 06:32:34
1563108486,1.0,4.170,1.253,2022-11-20 06:32:34
1563108486,1-1.5,4.770,1.209,2022-11-20 06:32:34
1563108486,-0.5,1.319,3.570,2022-11-20 06:32:34
1563108486,-0-0.5,1.421,3.020,2022-11-20 06:32:34
1563108486,-0.5-1,1.213,4.700,2022-11-20 06:32:34
1563272518,0.0,2.160,1.751,2022-11-20 06:33:44
1563272518,0-0.5,2.500,1.578,2022-11-20 06:33:44
1563272518,0.5,2.820,1.460,2022-11-20 06:33:44
1563272518,0.5-1,3.470,1.333,2022-11-20 06:33:44
1563272518,-0.5,1.662,2.310,2022-11-20 06:33:44
1563272518,-0-0.5,1.854,2.040,2022-11-20 06:33:44
1563272518,-0.5-1,1.495,2.740,2022-11-20 06:33:44
1563272518,-1.0,1.323,3.530,2022-11-20 06:33:44
1563272518,-1-1.5,1.273,3.970,2022-11-20 06:33:44
1563330733,0.0,1.207,4.410,2022-11-20 06:33:44
1563330733,0-0.5,1.362,3.100,2022-11-20 06:33:44
1563330733,0.5,1.529,2.510,2022-11-20 06:33:44
1563330733,0.5-1,1.653,2.230,2022-11-20 06:33:44
1563330733,1.0,1.862,1.952,2022-11-20 06:33:44
1563330733,1-1.5,2.130,1.714,2022-11-20 06:33:44
1563330733,1.5,2.400,1.571,2022-11-20 06:33:44
1563330733,1.5-2,2.830,1.421,2022-11-20 06:33:44
1563330733,2.0,3.650,1.279,2022-11-20 06:33:44
1563278866,0.0,1.620,2.389,2022-11-20 06:33:44
1563278866,0-0.5,1.961,1.892,2022-11-20 06:33:44
1563278866,0.5,2.310,1.641,2022-11-20 06:33:44
1563278866,0.5-1,2.830,1.448,2022-11-20 06:33:44
1563278866,1.0,4.010,1.254,2022-11-20 06:33:44
1563278866,1-1.5,4.590,1.208,2022-11-20 06:33:44
1563278866,-0.5,1.328,3.390,2022-11-20 06:33:44
1563278866,-0-0.5,1.431,2.900,2022-11-20 06:33:44
1563278866,-0.5-1,1.218,4.440,2022-11-20 06:33:44
1563137534,3-3.5,1.510,2.450,2022-11-20 06:35:05
1563137534,3.5,1.671,2.160,2022-11-20 06:35:05
1563137534,3.5-4,1.826,1.980,2022-11-20 06:35:05
1563137534,4.0,2.020,1.769,2022-11-20 06:35:05
1563137534,4-4.5,2.219,1.613,2022-11-20 06:35:05
1563137534,3.5,1.698,2.120,2022-11-20 06:47:19
1563137534,3-3.5,1.534,2.389,2022-11-20 06:47:19
1563137534,3.5-4,1.862,1.943,2022-11-20 06:47:19
1563137534,4.0,2.070,1.729,2022-11-20 06:47:19
1563137534,4-4.5,2.280,1.588,2022-11-20 06:47:19
1563108486,0.0,1.611,2.440,2022-11-20 06:47:19
1563108486,0.5,2.400,1.651,2022-11-20 06:47:19
1563137534,3.5,1.698,2.120,2022-11-20 07:01:18
1563137534,3-3.5,1.534,2.389,2022-11-20 07:01:18
1563137534,3.5-4,1.862,1.943,2022-11-20 07:01:18
1563137534,4.0,2.070,1.729,2022-11-20 07:01:18
1563137534,4-4.5,2.280,1.588,2022-11-20 07:01:18
1563108486,0.0,1.611,2.440,2022-11-20 07:01:18
1563108486,0-0.5,2.010,1.892,2022-11-20 07:01:18
1563108486,0.5,2.370,1.660,2022-11-20 07:01:18
1563108486,0.0,1.611,2.450,2022-11-20 07:03:43
1563108486,0-0.5,2.010,1.900,2022-11-20 07:03:43
1563108486,0.5,2.366,1.660,2022-11-20 07:03:43
1563108486,0.5-1,2.920,1.446,2022-11-20 07:03:43
1563108486,1.0,4.150,1.255,2022-11-20 07:03:43
1563108486,1-1.5,4.750,1.210,2022-11-20 07:03:43
1563108486,-0.5,1.318,3.580,2022-11-20 07:03:43
1563108486,-0-0.5,1.420,3.030,2022-11-20 07:03:43
1563108486,-0.5-1,1.212,4.710,2022-11-20 07:03:43
1563137534,3.5,1.613,2.219,2022-11-20 07:06:08
1563137534,3.5-4,1.751,2.040,2022-11-20 07:06:08
1563137534,4.0,1.952,1.854,2022-11-20 07:06:08
1563137534,4-4.5,2.150,1.680,2022-11-20 07:06:08
1563137534,4.5,2.340,1.558,2022-11-20 07:06:08
1563137534,3.5,1.613,2.219,2022-11-20 07:26:31
1563137534,3.5-4,1.751,2.040,2022-11-20 07:26:31
1563137534,4.0,1.952,1.854,2022-11-20 07:26:31
1563137534,4-4.5,2.150,1.680,2022-11-20 07:26:31
1563137534,4.5,2.340,1.558,2022-11-20 07:26:31
1563137534,3.5,1.581,2.290,2022-11-20 07:35:46
1563137534,3.5-4,1.709,2.100,2022-11-20 07:35:46
1563137534,4.0,1.900,1.900,2022-11-20 07:35:46
1563137534,4-4.5,2.090,1.714,2022-11-20 07:35:46
1563137534,4.5,2.280,1.584,2022-11-20 07:35:46
1563108486,0.0,1.611,2.450,2022-11-20 07:35:46
1563108486,0-0.5,1.990,1.920,2022-11-20 07:35:46
1563108486,0.5,2.366,1.660,2022-11-20 07:35:46
1563108486,0.5-1,2.920,1.446,2022-11-20 07:35:46
1563108486,1.0,4.150,1.255,2022-11-20 07:35:46
1563108486,1-1.5,4.750,1.210,2022-11-20 07:35:46
1563108486,-0.5,1.318,3.580,2022-11-20 07:35:46
1563108486,-0-0.5,1.420,3.030,2022-11-20 07:35:46
1563108486,-0.5-1,1.212,4.710,2022-11-20 07:35:46
1563108486,0.0,1.598,2.450,2022-11-20 07:40:08
1563108486,0.5,2.370,1.660,2022-11-20 07:40:08
1563108486,0.5-1,2.920,1.444,2022-11-20 07:40:08
1563108486,1.0,4.170,1.253,2022-11-20 07:40:08
1563108486,1-1.5,4.770,1.208,2022-11-20 07:40:08
1563108486,-0.5,1.317,3.580,2022-11-20 07:40:08
1563108486,-0.5-1,1.212,4.720,2022-11-20 07:40:08
1563108486,0.5-1,2.930,1.444,2022-11-20 07:42:56
1563108486,1.0,4.180,1.252,2022-11-20 07:42:56
1563108486,1-1.5,4.790,1.207,2022-11-20 07:42:56
1563108486,-0.5-1,1.211,4.730,2022-11-20 07:42:56
1563137534,4.0,1.892,1.909,2022-11-20 07:54:57
1563137534,4.5,2.280,1.588,2022-11-20 07:54:57
1563108486,0.5-1,2.950,1.438,2022-11-20 07:56:38
1563108486,0-0.5,2.000,1.920,2022-11-20 08:02:21
1563108486,0.5,2.380,1.660,2022-11-20 08:02:21
1563108486,1.0,4.230,1.248,2022-11-20 08:02:21
1563108486,1-1.5,4.840,1.204,2022-11-20 08:02:21
1563108486,-0.5,1.315,3.590,2022-11-20 08:02:21
1563108486,-0-0.5,1.418,3.040,2022-11-20 08:02:21
1563108486,-0.5-1,1.210,4.750,2022-11-20 08:02:21
1563137534,3.5,1.617,2.219,2022-11-20 08:05:08
1563137534,3.5-4,1.757,2.040,2022-11-20 08:05:08
1563137534,4.0,1.961,1.847,2022-11-20 08:05:08
1563137534,4-4.5,2.160,1.671,2022-11-20 08:05:08
1563137534,4.5,2.350,1.552,2022-11-20 08:05:08
1563108486,0-0.5,2.010,1.892,2022-11-20 08:12:16
1563137534,3.5,1.617,2.219,2022-11-20 08:20:03
1563137534,3.5-4,1.757,2.040,2022-11-20 08:20:03
1563137534,4.0,1.961,1.847,2022-11-20 08:20:03
1563137534,4-4.5,2.160,1.671,2022-11-20 08:20:03
1563137534,4.5,2.350,1.552,2022-11-20 08:20:03
1563108486,0.0,1.598,2.450,2022-11-20 08:20:03
1563108486,0-0.5,2.010,1.892,2022-11-20 08:20:03
1563108486,0.5,2.380,1.660,2022-11-20 08:20:03
1563108486,0.5-1,2.950,1.438,2022-11-20 08:20:03
1563108486,1.0,4.230,1.248,2022-11-20 08:20:03
1563108486,1-1.5,4.840,1.204,2022-11-20 08:20:03
1563108486,-0.5,1.315,3.590,2022-11-20 08:20:03
1563108486,-0-0.5,1.418,3.040,2022-11-20 08:20:03
1563108486,-0.5-1,1.210,4.750,2022-11-20 08:20:03
1563272518,0.0,2.160,1.751,2022-11-20 08:21:09
1563272518,0-0.5,2.500,1.578,2022-11-20 08:21:09
1563272518,0.5,2.820,1.460,2022-11-20 08:21:09
1563272518,0.5-1,3.470,1.333,2022-11-20 08:21:09
1563272518,-0.5,1.662,2.310,2022-11-20 08:21:09
1563272518,-0-0.5,1.854,2.040,2022-11-20 08:21:09
1563272518,-0.5-1,1.495,2.740,2022-11-20 08:21:09
1563272518,-1.0,1.323,3.530,2022-11-20 08:21:09
1563272518,-1-1.5,1.273,3.970,2022-11-20 08:21:09
1563330733,0.0,1.207,4.410,2022-11-20 08:21:09
1563330733,0-0.5,1.362,3.100,2022-11-20 08:21:09
1563330733,0.5,1.529,2.510,2022-11-20 08:21:09
1563330733,0.5-1,1.653,2.230,2022-11-20 08:21:09
1563330733,1.0,1.862,1.952,2022-11-20 08:21:09
1563330733,1-1.5,2.130,1.714,2022-11-20 08:21:09
1563330733,1.5,2.400,1.571,2022-11-20 08:21:09
1563330733,1.5-2,2.830,1.421,2022-11-20 08:21:09
1563330733,2.0,3.650,1.279,2022-11-20 08:21:09
1563278866,0.0,1.620,2.389,2022-11-20 08:21:09
1563278866,0-0.5,1.961,1.892,2022-11-20 08:21:09
1563278866,0.5,2.310,1.641,2022-11-20 08:21:09
1563278866,0.5-1,2.830,1.448,2022-11-20 08:21:09
1563278866,1.0,4.010,1.254,2022-11-20 08:21:09
1563278866,1-1.5,4.590,1.208,2022-11-20 08:21:09
1563278866,-0.5,1.328,3.390,2022-11-20 08:21:09
1563278866,-0-0.5,1.431,2.900,2022-11-20 08:21:09
1563278866,-0.5-1,1.218,4.440,2022-11-20 08:21:09
1563108486,0.5,2.370,1.660,2022-11-20 08:34:43
1563108486,0.5-1,2.930,1.444,2022-11-20 08:34:43
1563108486,1.0,4.180,1.252,2022-11-20 08:34:43
1563108486,1-1.5,4.779,1.208,2022-11-20 08:34:43
1563108486,-0.5,1.317,3.580,2022-11-20 08:34:43
1563108486,-0-0.5,1.420,3.030,2022-11-20 08:34:43
1563108486,-0.5-1,1.211,4.720,2022-11-20 08:34:43
1563108486,0-0.5,2.010,1.900,2022-11-20 08:37:13
1563108486,0.5,2.366,1.660,2022-11-20 08:37:13
1563108486,0.5-1,2.920,1.446,2022-11-20 08:37:13
1563108486,1.0,4.150,1.255,2022-11-20 08:37:13
1563108486,1-1.5,4.750,1.210,2022-11-20 08:37:13
1563108486,-0.5,1.318,3.580,2022-11-20 08:37:13
1563108486,-0.5-1,1.212,4.710,2022-11-20 08:37:13
1563137534,3.5,1.617,2.219,2022-11-20 08:44:06
1563137534,3.5-4,1.757,2.040,2022-11-20 08:44:06
1563137534,4.0,1.961,1.847,2022-11-20 08:44:06
1563137534,4-4.5,2.160,1.671,2022-11-20 08:44:06
1563137534,4.5,2.350,1.552,2022-11-20 08:44:06
1563108486,0.0,1.598,2.450,2022-11-20 08:44:06
1563108486,0.0,1.628,2.404,2022-11-20 08:55:11
1563108486,0-0.5,2.030,1.870,2022-11-20 08:55:11
1563108486,0.5,2.420,1.634,2022-11-20 08:55:11
1563108486,0.5-1,2.990,1.429,2022-11-20 08:55:11
1563108486,1.0,4.300,1.242,2022-11-20 08:55:11
1563108486,1-1.5,4.910,1.200,2022-11-20 08:55:11
1563108486,-0.5,1.331,3.480,2022-11-20 08:55:11
1563108486,-0-0.5,1.438,2.950,2022-11-20 08:55:11
1563108486,-0.5-1,1.222,4.570,2022-11-20 08:55:11
1563108486,0.0,1.652,2.340,2022-11-20 09:01:16
1563108486,0-0.5,2.090,1.840,2022-11-20 09:01:16
1563108486,0.5,2.440,1.617,2022-11-20 09:01:16
1563108486,0.5-1,3.040,1.418,2022-11-20 09:01:16
1563108486,1.0,4.390,1.235,2022-11-20 09:01:16
1563108486,1-1.5,5.000,1.195,2022-11-20 09:01:16
1563108486,-0.5,1.338,3.430,2022-11-20 09:01:16
1563108486,-0-0.5,1.450,2.900,2022-11-20 09:01:16
1563108486,-0.5-1,1.227,4.490,2022-11-20 09:01:16
1563108486,0.0,1.663,2.350,2022-11-20 09:03:41
1563108486,0.0,1.663,2.350,2022-11-20 09:08:35
1563108486,0-0.5,2.090,1.840,2022-11-20 09:08:35
1563108486,0.5,2.440,1.617,2022-11-20 09:08:35
1563108486,0.5-1,3.040,1.418,2022-11-20 09:08:35
1563108486,1.0,4.390,1.235,2022-11-20 09:08:35
1563108486,1-1.5,5.000,1.195,2022-11-20 09:08:35
1563108486,-0.5,1.338,3.430,2022-11-20 09:08:35
1563108486,-0-0.5,1.450,2.900,2022-11-20 09:08:35
1563108486,-0.5-1,1.227,4.490,2022-11-20 09:08:35
1563108486,0.0,1.670,2.340,2022-11-20 09:10:56
1563330733,0.0,1.226,4.170,2022-11-20 09:13:56
1563330733,0-0.5,1.384,2.990,2022-11-20 09:13:56
1563330733,0.5,1.552,2.450,2022-11-20 09:13:56
1563330733,0.5-1,1.684,2.180,2022-11-20 09:13:56
1563330733,1.0,1.909,1.909,2022-11-20 09:13:56
1563330733,1-1.5,2.170,1.689,2022-11-20 09:13:56
1563330733,1.5,2.450,1.552,2022-11-20 09:13:56
1563330733,1.5-2,2.889,1.406,2022-11-20 09:13:56
1563330733,2.0,3.750,1.267,2022-11-20 09:13:56
1563108486,0.0,1.711,2.270,2022-11-20 09:20:44
1563108486,0-0.5,2.130,1.806,2022-11-20 09:20:44
1563108486,0.5,2.510,1.581,2022-11-20 09:20:44
1563108486,0.5-1,3.130,1.400,2022-11-20 09:20:44
1563108486,1.0,4.570,1.222,2022-11-20 09:20:44
1563108486,1-1.5,5.190,1.185,2022-11-20 09:20:44
1563108486,-0.5,1.353,3.340,2022-11-20 09:20:44
1563108486,-0-0.5,1.471,2.820,2022-11-20 09:20:44
1563108486,-0.5-1,1.238,4.350,2022-11-20 09:20:44
1563330733,0.0,1.226,4.170,2022-11-20 09:35:20
1563330733,0-0.5,1.384,2.990,2022-11-20 09:35:20
1563330733,0.5,1.552,2.450,2022-11-20 09:35:20
1563330733,0.5-1,1.684,2.180,2022-11-20 09:35:20
1563330733,1.0,1.909,1.909,2022-11-20 09:35:20
1563330733,1-1.5,2.170,1.689,2022-11-20 09:35:20
1563330733,1.5,2.450,1.552,2022-11-20 09:35:20
1563330733,1.5-2,2.889,1.406,2022-11-20 09:35:20
1563330733,2.0,3.750,1.267,2022-11-20 09:35:20
1563108486,0.0,1.650,2.440,2022-11-20 09:40:08
1563108486,0-0.5,2.020,1.892,2022-11-20 09:40:08
1563108486,0.5,2.360,1.640,2022-11-20 09:40:08
1563108486,0.5-1,2.920,1.446,2022-11-20 09:40:08
1563108486,1.0,4.150,1.255,2022-11-20 09:40:08
1563108486,1-1.5,4.750,1.210,2022-11-20 09:40:08
1563108486,-0.5,1.321,3.550,2022-11-20 09:40:08
1563108486,-0-0.5,1.425,3.010,2022-11-20 09:40:08
1563108486,-0.5-1,1.215,4.670,2022-11-20 09:40:08
1563108486,0.0,1.650,2.429,2022-11-20 09:42:43
1563108486,0.5,2.370,1.655,2022-11-20 09:42:43
1563108486,0.5-1,2.930,1.444,2022-11-20 09:42:43
1563108486,1.0,4.180,1.252,2022-11-20 09:42:43
1563108486,1-1.5,4.779,1.208,2022-11-20 09:42:43
1563108486,-0.5,1.324,3.530,2022-11-20 09:42:43
1563108486,-0-0.5,1.429,2.990,2022-11-20 09:42:43
1563108486,-0.5-1,1.217,4.640,2022-11-20 09:42:43
1563108486,0.0,1.650,2.421,2022-11-20 09:47:03
1563108486,0-0.5,2.020,1.880,2022-11-20 09:47:03
1563108486,0.5,2.380,1.655,2022-11-20 09:47:03
1563108486,0.5-1,2.950,1.438,2022-11-20 09:47:03
1563108486,1.0,4.220,1.249,2022-11-20 09:47:03
1563108486,1-1.5,4.820,1.205,2022-11-20 09:47:03
1563108486,-0.5,1.327,3.510,2022-11-20 09:47:03
1563108486,-0-0.5,1.432,2.970,2022-11-20 09:47:03
1563108486,-0.5-1,1.220,4.600,2022-11-20 09:47:03
1563108486,0.5,2.389,1.655,2022-11-20 09:49:51
1563108486,0.5-1,2.960,1.436,2022-11-20 09:49:51
1563108486,1.0,4.230,1.248,2022-11-20 09:49:51
1563108486,1-1.5,4.840,1.204,2022-11-20 09:49:51
1563108486,-0.5,1.328,3.500,2022-11-20 09:49:51
1563108486,-0.5-1,1.221,4.590,2022-11-20 09:49:51
1563108486,-0-0.5,1.434,2.960,2022-11-20 09:49:51
1563108486,0.5,2.380,1.655,2022-11-20 09:52:36
1563108486,0.5-1,2.940,1.440,2022-11-20 09:52:36
1563108486,1.0,4.190,1.251,2022-11-20 09:52:36
1563108486,1-1.5,4.790,1.207,2022-11-20 09:52:36
1563108486,-0.5,1.331,3.490,2022-11-20 09:52:36
1563108486,-0-0.5,1.436,2.960,2022-11-20 09:52:36
1563108486,-0.5-1,1.222,4.570,2022-11-20 09:52:36
1563108486,0.0,1.650,2.421,2022-11-20 10:01:21
1563108486,0-0.5,2.020,1.880,2022-11-20 10:01:21
1563108486,0.5,2.400,1.647,2022-11-20 10:01:21
1563108486,0.5-1,2.960,1.434,2022-11-20 10:01:21
1563108486,1.0,4.240,1.248,2022-11-20 10:01:21
1563108486,1-1.5,4.840,1.204,2022-11-20 10:01:21
1563108486,-0.5,1.334,3.460,2022-11-20 10:01:21
1563108486,-0-0.5,1.442,2.940,2022-11-20 10:01:21
1563108486,-0.5-1,1.225,4.530,2022-11-20 10:01:21
1563108486,0.5,2.389,1.647,2022-11-20 10:03:52
1563108486,0.5-1,2.950,1.438,2022-11-20 10:03:52
1563108486,1.0,4.200,1.250,2022-11-20 10:03:52
1563108486,1-1.5,4.800,1.207,2022-11-20 10:03:52
1563108486,-0.5,1.331,3.480,2022-11-20 10:03:52
1563108486,-0-0.5,1.438,2.950,2022-11-20 10:03:52
1563108486,-0.5-1,1.223,4.560,2022-11-20 10:03:52
1563108486,0.0,1.650,2.402,2022-11-20 10:07:20
1563108486,0.5,2.400,1.638,2022-11-20 10:07:20
1563108486,0.5-1,2.970,1.434,2022-11-20 10:07:20
1563108486,0.5-1,2.980,1.431,2022-11-20 10:15:05
1563108486,1.0,4.290,1.243,2022-11-20 10:15:05
1563108486,1-1.5,4.910,1.200,2022-11-20 10:15:05
1563108486,-0.5,1.328,3.500,2022-11-20 10:15:05
1563108486,-0-0.5,1.434,2.960,2022-11-20 10:15:05
1563108486,-0.5-1,1.219,4.600,2022-11-20 10:15:05
1563108486,0.0,1.650,2.418,2022-11-20 10:30:56
1563108486,0-0.5,2.030,1.880,2022-11-20 10:30:56
1563108486,0.5,2.410,1.638,2022-11-20 10:30:56
1563108486,0.5-1,2.990,1.429,2022-11-20 10:30:56
1563108486,1.0,4.310,1.241,2022-11-20 10:30:56
1563108486,1-1.5,4.930,1.199,2022-11-20 10:30:56
1563108486,-0.5,1.330,3.490,2022-11-20 10:30:56
1563108486,-0.5-1,1.220,4.590,2022-11-20 10:30:56
1563137534,3.5,1.632,2.190,2022-11-20 10:35:21
1563137534,3.5-4,1.775,2.009,2022-11-20 10:35:21
1563137534,4.0,1.980,1.826,2022-11-20 10:35:21
1563137534,4-4.5,2.180,1.657,2022-11-20 10:35:21
1563137534,4.5,2.370,1.543,2022-11-20 10:35:21
1563108486,0.0,1.650,2.389,2022-11-20 10:37:57
1563108486,0-0.5,2.050,1.862,2022-11-20 10:37:57
1563108486,0.0,1.650,2.400,2022-11-20 10:42:33
1563108486,0-0.5,2.050,1.869,2022-11-20 10:42:33
1563108486,0.5,2.400,1.638,2022-11-20 10:42:33
1563108486,0.5-1,2.980,1.432,2022-11-20 10:42:33
1563108486,1.0,4.290,1.243,2022-11-20 10:42:33
1563108486,1-1.5,4.900,1.201,2022-11-20 10:42:33
1563108486,-0.5,1.327,3.510,2022-11-20 10:42:33
1563108486,-0-0.5,1.434,2.970,2022-11-20 10:42:33
1563108486,-0.5-1,1.219,4.610,2022-11-20 10:42:33
1563108486,0.0,1.650,2.381,2022-11-20 10:45:18
1563108486,0-0.5,2.050,1.862,2022-11-20 10:45:18
1563108486,0.5,2.420,1.638,2022-11-20 10:45:18
1563108486,0.5-1,3.000,1.425,2022-11-20 10:45:18
1563108486,1.0,4.340,1.239,2022-11-20 10:45:18
1563108486,1-1.5,4.950,1.198,2022-11-20 10:45:18
1563108486,-0.5,1.333,3.470,2022-11-20 10:45:18
1563108486,-0-0.5,1.442,2.940,2022-11-20 10:45:18
1563108486,-0.5-1,1.223,4.550,2022-11-20 10:45:18
1563137534,3-3.5,1.490,2.440,2022-11-20 10:47:24
1563137534,4.0,1.980,1.826,2022-11-20 10:47:24
1563137534,4-4.5,2.180,1.660,2022-11-20 10:47:24
1563137534,4.5,2.370,1.543,2022-11-20 10:47:24
1563137534,3.5,1.632,2.300,2022-11-20 10:53:42
1563137534,3.5-4,1.775,2.120,2022-11-20 10:53:42
1563137534,4.0,1.980,1.960,2022-11-20 10:53:42
1563137534,4-4.5,2.180,1.810,2022-11-20 10:53:42
1563137534,4.5,2.370,1.710,2022-11-20 10:53:42
1563137534,4.5,2.370,1.700,2022-11-20 10:56:04
1563278880,0.0,1.892,1.880,2022-11-20 10:57:19
1563278880,0-0.5,2.180,1.636,2022-11-20 10:57:19
1563278880,0.5,2.450,1.492,2022-11-20 10:57:19
1563278880,-0.5,1.497,2.440,2022-11-20 10:57:19
1563278880,-0-0.5,1.645,2.170,2022-11-20 10:57:19
1563137534,3.5,1.632,2.350,2022-11-20 10:58:35
1563137534,3.5-4,1.775,2.160,2022-11-20 10:58:35
1563137534,4.0,1.980,1.952,2022-11-20 10:58:35
1563137534,4-4.5,2.180,1.770,2022-11-20 10:58:35
1563137534,4.5,2.370,1.660,2022-11-20 10:58:35
1563330733,0.0,1.247,3.940,2022-11-20 10:59:53
1563330733,0-0.5,1.406,2.889,2022-11-20 10:59:53
1563330733,0.5,1.578,2.389,2022-11-20 10:59:53
1563330733,0.5-1,1.719,2.130,2022-11-20 10:59:53
1563330733,1.0,1.952,1.869,2022-11-20 10:59:53
1563330733,1-1.5,2.219,1.657,2022-11-20 10:59:53
1563330733,1.5,2.500,1.531,2022-11-20 10:59:53
1563330733,1.5-2,2.960,1.390,2022-11-20 10:59:53
1563330733,2.0,3.860,1.255,2022-11-20 10:59:53
1563278909,0.0,1.465,2.520,2022-11-20 10:59:53
1563278909,0-0.5,1.724,2.040,2022-11-20 10:59:53
1563278909,0.5,1.990,1.832,2022-11-20 10:59:53
1563278909,0.5-1,2.280,1.584,2022-11-20 10:59:53
1563278909,1.0,2.810,1.381,2022-11-20 10:59:53
1563137534,3.5,1.555,2.350,2022-11-20 11:01:25
1563137534,3.5-4,1.675,2.160,2022-11-20 11:01:25
1563137534,4.0,1.847,1.952,2022-11-20 11:01:25
1563137534,4-4.5,2.040,1.770,2022-11-20 11:01:25
1563137534,4.5,2.230,1.660,2022-11-20 11:01:25
