MatchID,x,1,2,Timestamp
-818990875,4.65,7.48,1.367,2022-11-15 11:52:13
-818990875,4.65,7.41,1.371,2022-11-15 11:54:17
1563032872,3.01,3.63,2.23,2022-11-15 11:55:29
1069731784,3.05,2.374,3.42,2022-11-15 11:55:29
-818990875,5.11,9.13,1.33,2022-11-15 11:55:55
1562868529,3.53,3.85,1.917,2022-11-15 11:57:01
1563026767,3.70,4.14,1.869,2022-11-15 11:57:01
1563108486,3.17,2.038,4.32,2022-11-15 11:57:01
-818990875,5.03,8.96,1.32,2022-11-15 11:57:27
1563196446,4.66,8.16,1.34,2022-11-15 12:00:37
1563196446,4.66,8.16,1.343,2022-11-15 12:02:21
1563196446,4.63,8.09,1.343,2022-11-15 12:03:59
1563196446,5.44,11.07,1.332,2022-11-15 12:05:42
1563196446,4.99,9.57,1.32,2022-11-15 12:07:23
1563196446,4.70,11.00,1.311,2022-11-15 12:09:03
1563196446,4.73,11.00,1.311,2022-11-15 12:10:46
1563196446,4.72,10.00,1.312,2022-11-15 12:12:29
1563196446,4.90,10.00,1.311,2022-11-15 12:14:15
1562868529,3.53,3.85,1.917,2022-11-15 12:17:50
1563026767,3.70,4.14,1.869,2022-11-15 12:17:50
1563032872,3.01,3.63,2.23,2022-11-15 12:17:50
1563108486,3.17,2.038,4.32,2022-11-15 12:17:50
1563173599,4.10,1.775,4.28,2022-11-15 13:49:08
1563173599,4.09,1.781,4.25,2022-11-15 13:52:35
1563173599,4.09,1.789,4.343,2022-11-15 13:54:19
1563173599,4.09,1.781,4.364,2022-11-15 14:12:39
1562868529,3.49,3.73,1.961,2022-11-15 14:20:47
1562868529,3.49,3.73,1.961,2022-11-15 14:41:25
1563173599,4.09,1.781,4.364,2022-11-15 14:41:25
1563173599,4.27,1.779,4.364,2022-11-15 14:49:44
1563173599,4.217,1.769,4.32,2022-11-15 14:51:25
1563173599,4.19,1.775,4.375,2022-11-15 14:54:46
1563173599,4.11,1.787,4.373,2022-11-15 15:01:41
1563173599,4.11,1.796,4.318,2022-11-15 15:05:20
1563108486,3.14,2.079,4.21,2022-11-15 15:07:12
1563173599,4.11,1.793,4.32,2022-11-15 15:11:16
1563173599,4.10,1.793,4.32,2022-11-15 15:22:54
1563026767,3.70,4.14,1.879,2022-11-15 15:24:46
1563026767,3.56,3.744,2.03,2022-11-15 15:32:20
1563026767,3.56,3.744,2.027,2022-11-15 15:34:16
1563026767,3.60,3.86,2.01,2022-11-15 15:36:10
1563026767,3.60,3.88,1.968,2022-11-15 15:40:49
1563173599,4.10,1.796,4.272,2022-11-15 15:55:30
1563173599,4.263,1.714,4.745,2022-11-15 15:57:25
1563173599,4.149,1.804,4.364,2022-11-15 15:59:16
1563173599,4.133,1.804,4.366,2022-11-15 16:29:44
1563173599,4.133,1.806,4.366,2022-11-15 17:02:30
1563026767,3.60,3.88,1.968,2022-11-15 17:05:11
1563173599,4.133,1.806,4.366,2022-11-15 17:05:11
1563108486,3.14,2.079,4.21,2022-11-15 17:05:11
1563173599,4.10,1.806,4.388,2022-11-15 17:31:36
1563173599,4.10,1.806,4.388,2022-11-15 17:45:24
1562868529,3.48,3.67,1.98,2022-11-15 18:20:40
1562868529,3.48,3.67,1.98,2022-11-15 18:45:07
1563173599,4.14,1.778,4.45,2022-11-15 18:47:03
1563173599,4.08,1.832,4.30,2022-11-15 19:01:11
1563173599,4.08,1.832,4.30,2022-11-15 19:50:58
1562868529,3.61,4.10,1.84,2022-11-15 20:02:04
1562868529,3.61,4.10,1.94,2022-11-15 20:04:08
1563173599,4.08,1.813,4.343,2022-11-15 20:16:35
1563173599,4.153,1.781,4.51,2022-11-15 20:25:23
1562868529,3.61,4.10,1.931,2022-11-15 20:29:15
1563173599,4.12,1.832,4.42,2022-11-15 20:29:15
1563173599,4.07,1.819,4.346,2022-11-15 20:31:13
1562868529,3.61,4.10,1.921,2022-11-15 20:33:10
1563173599,4.126,1.819,4.47,2022-11-15 20:33:10
1563173599,4.126,1.787,4.47,2022-11-15 20:37:49
1563173599,4.06,1.839,4.24,2022-11-15 20:48:02
1562868529,3.61,4.10,1.921,2022-11-15 20:58:39
1563173599,4.06,1.839,4.24,2022-11-15 20:58:39
1563173599,4.10,1.808,4.351,2022-11-15 21:02:31
1562868529,3.61,4.136,1.911,2022-11-15 22:18:29
1562868529,3.61,4.136,1.921,2022-11-15 22:22:01
1562868529,3.61,4.10,1.901,2022-11-15 22:23:51
1563173599,4.14,1.769,4.508,2022-11-15 22:23:51
1563173599,4.12,1.806,4.40,2022-11-15 22:35:22
1563173599,4.12,1.806,4.39,2022-11-15 22:37:16
1562868529,3.61,4.10,1.901,2022-11-15 22:48:09
1563173599,4.12,1.806,4.39,2022-11-15 22:54:37
1562868529,3.61,4.10,1.909,2022-11-15 23:00:02
1562868529,3.54,3.88,1.909,2022-11-15 23:03:04
1563173599,4.12,1.797,4.407,2022-11-15 23:03:04
1562868529,3.54,3.88,1.911,2022-11-15 23:07:29
1562868529,3.54,3.88,1.911,2022-11-16 00:03:12
1563173599,4.12,1.797,4.407,2022-11-16 00:14:21
1563173599,4.12,1.803,4.39,2022-11-16 01:56:03
1563173599,4.12,1.805,4.39,2022-11-16 02:09:35
1563173599,4.12,1.788,4.424,2022-11-16 02:22:30
1563173599,4.12,1.834,4.39,2022-11-16 03:04:58
1563173599,4.061,1.834,4.276,2022-11-16 03:07:01
1562868529,3.66,3.88,1.911,2022-11-16 03:08:21
1562868529,3.66,3.86,1.901,2022-11-16 03:10:55
1562868529,3.66,3.86,1.877,2022-11-16 03:26:08
1562868529,3.66,3.86,1.901,2022-11-16 03:28:16
1562868529,3.61,3.87,1.901,2022-11-16 03:33:39
1562868529,3.61,3.87,1.901,2022-11-16 03:45:53
1563173599,4.061,1.834,4.276,2022-11-16 03:45:53
1562868529,3.61,3.87,1.892,2022-11-16 03:54:15
1563173599,4.06,1.833,4.257,2022-11-16 04:00:33
1562868529,3.61,3.87,1.892,2022-11-16 04:01:12
1563173599,4.06,1.833,4.257,2022-11-16 04:01:12
