MatchID,Over,0,1,Timestamp
1563026806,3.0,2.290,1.613,2022-11-19 08:13:50
1563026806,2.5-3,1.961,1.862,2022-11-19 08:13:50
1563026806,2-2.5,1.550,2.429,2022-11-19 08:13:50
1563026806,3-3.5,2.580,1.473,2022-11-19 08:13:50
1563272518,1.5,1.240,4.310,2022-11-19 08:16:14
1563272518,2-2.5,1.543,2.590,2022-11-19 08:16:14
1563272518,2.5,1.735,2.180,2022-11-19 08:16:14
1563272518,2.5-3,1.925,1.961,2022-11-19 08:16:14
1563272518,3.0,2.210,1.719,2022-11-19 08:16:14
1563272518,3-3.5,2.510,1.574,2022-11-19 08:16:14
1563272518,3.5,2.780,1.473,2022-11-19 08:16:14
1563272518,4.5,5.010,1.192,2022-11-19 08:16:14
1563137534,3.5-4,1.571,2.330,2022-11-19 08:16:14
1563137534,4.0,1.724,2.100,2022-11-19 08:16:14
1563137534,4.5,2.150,1.694,2022-11-19 08:16:14
1563137534,4-4.5,1.952,1.869,2022-11-19 08:16:14
1563137534,4.5-5,2.410,1.537,2022-11-19 08:16:14
1563108486,0.5,1.116,6.920,2022-11-19 08:16:14
1563108486,2.0,1.855,2.078,2022-11-19 08:16:14
1563108486,1.5,1.467,2.800,2022-11-19 08:16:14
1563108486,1.5-2,1.598,2.432,2022-11-19 08:16:14
1563108486,2.5,2.500,1.564,2022-11-19 08:16:14
1563108486,2-2.5,2.160,1.755,2022-11-19 08:16:14
1563108486,3.5,4.990,1.187,2022-11-19 08:16:14
1563076275,2.5,1.552,2.380,2022-11-19 08:19:31
1563076275,2.5-3,1.698,2.130,2022-11-19 08:19:31
1563076275,3.0,1.925,1.869,2022-11-19 08:19:31
1563076275,3-3.5,2.180,1.662,2022-11-19 08:19:31
1563076275,3.5,2.420,1.523,2022-11-19 08:19:31
1563076275,2.5,1.552,2.350,2022-11-19 08:27:55
1563076275,2.5-3,1.698,2.120,2022-11-19 08:27:55
1563026806,2-2.5,1.531,2.429,2022-11-19 08:31:50
1563026767,2.5,1.943,1.936,2022-11-19 08:35:40
1563076041,2.5,1.578,2.300,2022-11-19 08:45:50
1563076041,3.0,1.952,1.854,2022-11-19 08:45:50
1563076041,2.5-3,1.724,2.080,2022-11-19 08:45:50
1563076041,3.5,2.440,1.526,2022-11-19 08:45:50
1563076041,3-3.5,2.190,1.657,2022-11-19 08:45:50
1563075993,2.5,1.602,2.250,2022-11-19 08:45:50
1563075993,2.5-3,1.763,2.030,2022-11-19 08:45:50
1563075993,3.0,2.020,1.793,2022-11-19 08:45:50
1563075993,3-3.5,2.280,1.606,2022-11-19 08:45:50
1563075993,3.5,2.520,1.485,2022-11-19 08:45:50
1563026767,1.5,1.298,3.660,2022-11-19 08:45:50
1563026767,2.5-3,2.200,1.721,2022-11-19 08:45:50
1563026767,2.0,1.462,2.820,2022-11-19 08:45:50
1563026767,2.5,1.943,1.936,2022-11-19 08:45:50
1563026767,2-2.5,1.698,2.225,2022-11-19 08:45:50
1563026767,3.0,2.660,1.510,2022-11-19 08:45:50
1563026767,3.5,3.330,1.346,2022-11-19 08:45:50
1563026767,4.5,6.660,1.123,2022-11-19 08:45:50
1563076275,2.5,1.552,2.350,2022-11-19 08:45:50
1563076275,2.5-3,1.698,2.120,2022-11-19 08:45:50
1563076275,3.0,1.925,1.869,2022-11-19 08:45:50
1563076275,3-3.5,2.180,1.662,2022-11-19 08:45:50
1563076275,3.5,2.420,1.523,2022-11-19 08:45:50
1563076246,2.5,1.500,2.480,2022-11-19 08:45:50
1563076246,2.5-3,1.628,2.280,2022-11-19 08:45:50
1563076246,3.0,1.833,1.990,2022-11-19 08:45:50
1563076246,3.5-4,2.560,1.450,2022-11-19 08:45:50
1563076246,3.5,2.320,1.590,2022-11-19 08:45:50
1563076246,3-3.5,2.080,1.740,2022-11-19 08:45:50
1563076444,2.5,1.578,2.290,2022-11-19 08:45:50
1563076444,3.0,1.952,1.854,2022-11-19 08:45:50
1563076444,2.5-3,1.724,2.080,2022-11-19 08:45:50
1563076444,3-3.5,2.180,1.662,2022-11-19 08:45:50
1563076444,3.5,2.400,1.531,2022-11-19 08:45:50
1563032872,1.5,1.395,2.980,2022-11-19 08:45:50
1563032872,2.5,2.253,1.671,2022-11-19 08:45:50
1563032872,1.5-2,1.497,2.630,2022-11-19 08:45:50
1563032872,2.0,1.676,2.250,2022-11-19 08:45:50
1563032872,2-2.5,2.020,1.884,2022-11-19 08:45:50
1563032872,2.5-3,2.610,1.505,2022-11-19 08:45:50
1563032872,3.5,4.110,1.236,2022-11-19 08:45:50
1563026806,2.5,1.746,2.070,2022-11-19 08:45:50
1563026806,3.0,2.290,1.613,2022-11-19 08:45:50
1563026806,2.5-3,1.961,1.862,2022-11-19 08:45:50
1563026806,2-2.5,1.531,2.429,2022-11-19 08:45:50
1563026806,3-3.5,2.580,1.473,2022-11-19 08:45:50
1563272518,1.5,1.240,4.310,2022-11-19 08:48:15
1563272518,2-2.5,1.543,2.590,2022-11-19 08:48:15
1563272518,2.5,1.735,2.180,2022-11-19 08:48:15
1563272518,2.5-3,1.925,1.961,2022-11-19 08:48:15
1563272518,3.0,2.210,1.719,2022-11-19 08:48:15
1563272518,3-3.5,2.510,1.574,2022-11-19 08:48:15
1563272518,3.5,2.780,1.473,2022-11-19 08:48:15
1563272518,4.5,5.010,1.192,2022-11-19 08:48:15
1563137534,3.5-4,1.552,2.370,2022-11-19 08:48:15
1563137534,4.0,1.698,2.139,2022-11-19 08:48:15
1563137534,4.5,2.120,1.714,2022-11-19 08:48:15
1563137534,4-4.5,1.925,1.892,2022-11-19 08:48:15
1563137534,4.5-5,2.370,1.555,2022-11-19 08:48:15
1563108486,0.5,1.116,6.920,2022-11-19 08:48:15
1563108486,2.0,1.855,2.078,2022-11-19 08:48:15
1563108486,1.5,1.467,2.800,2022-11-19 08:48:15
1563108486,1.5-2,1.598,2.432,2022-11-19 08:48:15
1563108486,2.5,2.500,1.564,2022-11-19 08:48:15
1563108486,2-2.5,2.160,1.755,2022-11-19 08:48:15
1563108486,3.5,4.990,1.187,2022-11-19 08:48:15
1563137534,3.5-4,1.523,2.440,2022-11-19 08:53:08
1563137534,4.0,1.657,2.200,2022-11-19 08:53:08
1563137534,4.5,2.060,1.746,2022-11-19 08:53:08
1563137534,4-4.5,1.877,1.943,2022-11-19 08:53:08
1563137534,4.5-5,2.300,1.588,2022-11-19 08:53:08
1563032872,2.5,2.253,1.680,2022-11-19 08:56:15
1563032872,1.5-2,1.500,2.630,2022-11-19 08:56:15
1563032872,2.0,1.676,2.260,2022-11-19 08:56:15
1563032872,2-2.5,2.020,1.890,2022-11-19 08:56:15
1563032872,2.5-3,2.610,1.510,2022-11-19 08:56:15
1563032872,3.5,4.090,1.236,2022-11-19 08:56:15
1563032872,1.5-2,1.497,2.630,2022-11-19 09:01:57
1563032872,2-2.5,2.020,1.892,2022-11-19 09:01:57
1563032872,2.5-3,2.600,1.510,2022-11-19 09:01:57
1563137534,3.5-4,1.500,2.510,2022-11-19 09:03:33
1563137534,4.0,1.625,2.270,2022-11-19 09:03:33
1563137534,4-4.5,1.840,1.990,2022-11-19 09:03:33
1563137534,4.5,2.020,1.781,2022-11-19 09:03:33
1563137534,4.5-5,2.240,1.617,2022-11-19 09:03:33
1563032872,1.5,1.396,2.970,2022-11-19 09:06:44
1563032872,2.5,2.253,1.675,2022-11-19 09:06:44
1563032872,1.5-2,1.500,2.620,2022-11-19 09:06:44
1563032872,2.0,1.676,2.250,2022-11-19 09:06:44
1563032872,2-2.5,2.020,1.884,2022-11-19 09:06:44
1563032872,2.5-3,2.610,1.505,2022-11-19 09:06:44
1563032872,3.5,4.120,1.234,2022-11-19 09:06:44
1563026806,2.5,1.714,2.110,2022-11-19 09:06:44
1563026806,3.0,2.230,1.645,2022-11-19 09:06:44
1563026806,2.5-3,1.925,1.892,2022-11-19 09:06:44
1563026806,2-2.5,1.520,2.480,2022-11-19 09:06:44
1563026806,3-3.5,2.520,1.497,2022-11-19 09:06:44
1563026767,2.5,1.943,1.936,2022-11-19 09:17:11
1563076275,2.5,1.552,2.380,2022-11-19 09:17:11
1563076275,2.5-3,1.698,2.130,2022-11-19 09:17:11
1563076275,3.0,1.925,1.869,2022-11-19 09:17:11
1563076275,3-3.5,2.180,1.662,2022-11-19 09:17:11
1563076275,3.5,2.420,1.523,2022-11-19 09:17:11
1563032872,1.5,1.396,2.970,2022-11-19 09:17:11
1563032872,1.5-2,1.500,2.620,2022-11-19 09:17:11
1563032872,3.5,4.120,1.235,2022-11-19 09:17:11
1563026806,2.5,1.714,2.110,2022-11-19 09:17:11
1563026806,3.0,2.230,1.645,2022-11-19 09:17:11
1563026806,2.5-3,1.925,1.892,2022-11-19 09:17:11
1563026806,2-2.5,1.520,2.480,2022-11-19 09:17:11
1563026806,3-3.5,2.520,1.497,2022-11-19 09:17:11
1563137534,3.5-4,1.500,2.510,2022-11-19 09:18:40
1563137534,4.0,1.625,2.270,2022-11-19 09:18:40
1563137534,4-4.5,1.840,1.990,2022-11-19 09:18:40
1563137534,4.5,2.020,1.781,2022-11-19 09:18:40
1563137534,4.5-5,2.240,1.617,2022-11-19 09:18:40
1563076275,2.5-3,1.698,2.139,2022-11-19 09:26:06
1563076275,3-3.5,2.180,1.670,2022-11-19 09:26:06
1563076246,3.0,1.833,1.970,2022-11-19 09:26:06
1563076246,3-3.5,2.080,1.724,2022-11-19 09:26:06
1563026806,2.5,1.710,2.180,2022-11-19 09:26:06
1563026806,3.0,2.219,1.698,2022-11-19 09:26:06
1563026806,2.5-3,1.900,1.961,2022-11-19 09:26:06
1563026806,2-2.5,1.520,2.580,2022-11-19 09:26:06
1563026806,3-3.5,2.520,1.534,2022-11-19 09:26:06
1563075993,2.5,1.568,2.320,2022-11-19 09:30:43
1563075993,2.5-3,1.719,2.090,2022-11-19 09:30:43
1563075993,3.0,1.961,1.847,2022-11-19 09:30:43
1563075993,3-3.5,2.210,1.645,2022-11-19 09:30:43
1563075993,3.5,2.450,1.512,2022-11-19 09:30:43
1563076275,2.5,1.552,2.400,2022-11-19 09:30:43
1563076275,3.0,1.925,1.880,2022-11-19 09:30:43
1563076275,3.5,2.420,1.530,2022-11-19 09:30:43
1563076246,2.5,1.500,2.500,2022-11-19 09:30:43
1563076246,2.5-3,1.628,2.240,2022-11-19 09:30:43
1563076246,3-3.5,2.080,1.724,2022-11-19 09:30:43
1563076246,3.5,2.320,1.568,2022-11-19 09:30:43
1563026806,2.5,1.680,2.180,2022-11-19 09:30:43
1563026806,3.0,2.160,1.698,2022-11-19 09:30:43
1563026806,2.5-3,1.862,1.961,2022-11-19 09:30:43
1563026806,2-2.5,1.500,2.580,2022-11-19 09:30:43
1563026806,3-3.5,2.440,1.534,2022-11-19 09:30:43
1563076275,2.5,1.552,2.360,2022-11-19 09:35:16
1563076275,2.5-3,1.698,2.120,2022-11-19 09:35:16
1563076275,3.0,1.925,1.869,2022-11-19 09:35:16
1563076275,3-3.5,2.180,1.662,2022-11-19 09:35:16
1563026806,2.5,1.781,2.090,2022-11-19 09:35:16
1563026806,3.0,2.370,1.650,2022-11-19 09:35:16
1563026806,2.5-3,2.009,1.870,2022-11-19 09:35:16
1563026806,2-2.5,1.561,2.480,2022-11-19 09:35:16
1563026806,3-3.5,2.660,1.510,2022-11-19 09:35:16
1563026767,1.5,1.300,3.650,2022-11-19 09:39:55
1563026767,2.0,1.465,2.810,2022-11-19 09:39:55
1563026767,2-2.5,1.704,2.225,2022-11-19 09:39:55
1563026767,3.0,2.670,1.507,2022-11-19 09:39:55
1563026767,3.5,3.340,1.344,2022-11-19 09:39:55
1563026767,4.5,6.670,1.122,2022-11-19 09:39:55
1563076275,2.5,1.549,2.360,2022-11-19 09:39:55
1563076275,2.5-3,1.694,2.120,2022-11-19 09:39:55
1563076275,3.0,1.925,1.877,2022-11-19 09:39:55
1563076275,3-3.5,2.170,1.666,2022-11-19 09:39:55
1563076275,3.5,2.410,1.530,2022-11-19 09:39:55
1563076444,3.0,1.961,1.862,2022-11-19 09:39:55
1563026806,2.0,1.362,3.010,2022-11-19 09:39:55
1563026806,2-2.5,1.588,2.350,2022-11-19 09:39:55
1563026806,2.5,1.813,2.009,2022-11-19 09:39:55
1563026806,2.5-3,2.020,1.781,2022-11-19 09:39:55
1563026806,3.0,2.389,1.560,2022-11-19 09:39:55
1563026806,3-3.5,2.580,1.440,2022-11-19 09:39:55
1563076041,2.5,1.578,2.300,2022-11-19 09:46:53
1563076041,3.0,1.952,1.854,2022-11-19 09:46:53
1563076041,2.5-3,1.724,2.080,2022-11-19 09:46:53
1563076041,3.5,2.440,1.526,2022-11-19 09:46:53
1563076041,3-3.5,2.190,1.657,2022-11-19 09:46:53
1563075993,2.5,1.568,2.320,2022-11-19 09:46:53
1563075993,2.5-3,1.719,2.090,2022-11-19 09:46:53
1563075993,3.0,1.961,1.847,2022-11-19 09:46:53
1563075993,3-3.5,2.210,1.645,2022-11-19 09:46:53
1563075993,3.5,2.450,1.512,2022-11-19 09:46:53
1563026767,1.5,1.300,3.650,2022-11-19 09:46:53
1563026767,2.5-3,2.200,1.721,2022-11-19 09:46:53
1563026767,2.0,1.465,2.810,2022-11-19 09:46:53
1563026767,2.5,1.943,1.936,2022-11-19 09:46:53
1563026767,2-2.5,1.704,2.225,2022-11-19 09:46:53
1563026767,3.0,2.670,1.507,2022-11-19 09:46:53
1563026767,3.5,3.340,1.344,2022-11-19 09:46:53
1563026767,4.5,6.670,1.122,2022-11-19 09:46:53
1563076275,2.5,1.549,2.360,2022-11-19 09:46:53
1563076275,2.5-3,1.694,2.120,2022-11-19 09:46:53
1563076275,3.0,1.925,1.877,2022-11-19 09:46:53
1563076275,3-3.5,2.170,1.666,2022-11-19 09:46:53
1563076275,3.5,2.410,1.530,2022-11-19 09:46:53
1563076246,2.5,1.500,2.500,2022-11-19 09:46:53
1563076246,2.5-3,1.628,2.240,2022-11-19 09:46:53
1563076246,3.0,1.833,1.970,2022-11-19 09:46:53
1563076246,3-3.5,2.080,1.724,2022-11-19 09:46:53
1563076246,3.5,2.320,1.570,2022-11-19 09:46:53
1563076444,2.5,1.578,2.290,2022-11-19 09:46:53
1563076444,3.0,1.961,1.862,2022-11-19 09:46:53
1563076444,2.5-3,1.724,2.080,2022-11-19 09:46:53
1563076444,3-3.5,2.180,1.662,2022-11-19 09:46:53
1563076444,3.5,2.400,1.531,2022-11-19 09:46:53
1563032872,1.5,1.396,2.970,2022-11-19 09:46:53
1563032872,2.5,2.253,1.675,2022-11-19 09:46:53
1563032872,1.5-2,1.500,2.620,2022-11-19 09:46:53
1563032872,2.0,1.676,2.250,2022-11-19 09:46:53
1563032872,2-2.5,2.020,1.884,2022-11-19 09:46:53
1563032872,2.5-3,2.610,1.505,2022-11-19 09:46:53
1563032872,3.5,4.120,1.235,2022-11-19 09:46:53
1563026806,2.5,1.781,2.020,2022-11-19 09:46:53
1563026806,3.0,2.370,1.574,2022-11-19 09:46:53
1563026806,2.5-3,2.020,1.813,2022-11-19 09:46:53
1563026806,2-2.5,1.561,2.350,2022-11-19 09:46:53
1563026806,3-3.5,2.670,1.446,2022-11-19 09:46:53
1563272518,1.5,1.240,4.310,2022-11-19 09:49:22
1563272518,2-2.5,1.543,2.590,2022-11-19 09:49:22
1563272518,2.5,1.735,2.180,2022-11-19 09:49:22
1563272518,2.5-3,1.925,1.961,2022-11-19 09:49:22
1563272518,3.0,2.210,1.719,2022-11-19 09:49:22
1563272518,3-3.5,2.510,1.574,2022-11-19 09:49:22
1563272518,3.5,2.780,1.473,2022-11-19 09:49:22
1563272518,4.5,5.010,1.192,2022-11-19 09:49:22
1563137534,3.5-4,1.500,2.510,2022-11-19 09:49:22
1563137534,4.0,1.625,2.270,2022-11-19 09:49:22
1563137534,4-4.5,1.840,1.990,2022-11-19 09:49:22
1563137534,4.5,2.020,1.781,2022-11-19 09:49:22
1563137534,4.5-5,2.240,1.617,2022-11-19 09:49:22
1563108486,0.5,1.117,6.860,2022-11-19 09:49:22
1563108486,2.0,1.847,2.105,2022-11-19 09:49:22
1563108486,1.5,1.473,2.780,2022-11-19 09:49:22
1563108486,1.5-2,1.606,2.426,2022-11-19 09:49:22
1563108486,2.5,2.530,1.555,2022-11-19 09:49:22
1563108486,2-2.5,2.180,1.755,2022-11-19 09:49:22
1563108486,3.5,5.050,1.183,2022-11-19 09:49:22
1563075993,2.5,1.588,2.270,2022-11-19 09:50:31
1563075993,2.5-3,1.746,2.050,2022-11-19 09:50:31
1563075993,3.0,2.000,1.813,2022-11-19 09:50:31
1563075993,3-3.5,2.250,1.621,2022-11-19 09:50:31
1563075993,3.5,2.490,1.495,2022-11-19 09:50:31
1563075993,2.5,1.602,2.240,2022-11-19 09:54:03
1563075993,2.5-3,1.769,2.020,2022-11-19 09:54:03
1563075993,3.0,2.030,1.787,2022-11-19 09:54:03
1563075993,3-3.5,2.290,1.602,2022-11-19 09:54:03
1563075993,3.5,2.530,1.483,2022-11-19 09:54:03
1563026806,2.5,1.740,2.130,2022-11-19 09:54:03
1563026806,3.0,2.280,1.649,2022-11-19 09:54:03
1563026806,2.5-3,1.940,1.909,2022-11-19 09:54:03
1563026806,2-2.5,1.550,2.500,2022-11-19 09:54:03
1563026806,3-3.5,2.580,1.500,2022-11-19 09:54:03
1563137534,4.0,1.546,2.389,2022-11-19 09:55:40
1563137534,4.5,1.952,1.869,2022-11-19 09:55:40
1563137534,5.0,2.460,1.518,2022-11-19 09:55:40
1563137534,4.5-5,2.150,1.694,2022-11-19 09:55:40
1563137534,4-4.5,1.746,2.070,2022-11-19 09:55:40
1563026806,2.5,1.719,2.130,2022-11-19 10:03:02
1563026806,3.0,2.250,1.649,2022-11-19 10:03:02
1563026806,2.5-3,1.925,1.909,2022-11-19 10:03:02
1563026806,2-2.5,1.520,2.500,2022-11-19 10:03:02
1563026806,3-3.5,2.540,1.500,2022-11-19 10:03:02
1563137534,4.0,1.568,2.340,2022-11-19 10:04:36
1563137534,4.5,1.980,1.840,2022-11-19 10:04:36
1563137534,5.0,2.510,1.500,2022-11-19 10:04:36
1563137534,4.5-5,2.190,1.671,2022-11-19 10:04:36
1563137534,4-4.5,1.769,2.030,2022-11-19 10:04:36
1563026767,4.5,6.680,1.122,2022-11-19 10:07:33
1563026806,2.5,1.719,2.110,2022-11-19 10:07:33
1563026806,3.0,2.250,1.636,2022-11-19 10:07:33
1563026806,2.5-3,1.925,1.892,2022-11-19 10:07:33
1563026806,2-2.5,1.520,2.480,2022-11-19 10:07:33
1563026806,3-3.5,2.540,1.490,2022-11-19 10:07:33
1563075993,2.5,1.602,2.240,2022-11-19 10:17:47
1563075993,2.5-3,1.769,2.020,2022-11-19 10:17:47
1563075993,3.0,2.030,1.787,2022-11-19 10:17:47
1563075993,3-3.5,2.290,1.602,2022-11-19 10:17:47
1563075993,3.5,2.530,1.483,2022-11-19 10:17:47
1563026767,1.5,1.300,3.650,2022-11-19 10:17:47
1563026767,2.0,1.465,2.810,2022-11-19 10:17:47
1563026767,2.5,1.943,1.936,2022-11-19 10:17:47
1563026767,2-2.5,1.704,2.225,2022-11-19 10:17:47
1563026767,3.0,2.670,1.507,2022-11-19 10:17:47
1563026767,3.5,3.340,1.344,2022-11-19 10:17:47
1563026767,4.5,6.680,1.122,2022-11-19 10:17:47
1563076275,2.5,1.549,2.360,2022-11-19 10:17:47
1563076275,2.5-3,1.694,2.120,2022-11-19 10:17:47
1563076275,3.0,1.925,1.877,2022-11-19 10:17:47
1563076275,3-3.5,2.170,1.666,2022-11-19 10:17:47
1563076275,3.5,2.410,1.530,2022-11-19 10:17:47
1563076246,2.5,1.500,2.500,2022-11-19 10:17:47
1563076246,2.5-3,1.628,2.240,2022-11-19 10:17:47
1563076246,3.0,1.833,1.970,2022-11-19 10:17:47
1563076246,3-3.5,2.080,1.724,2022-11-19 10:17:47
1563076246,3.5,2.320,1.570,2022-11-19 10:17:47
1563076444,2.5,1.578,2.290,2022-11-19 10:17:47
1563076444,3.0,1.961,1.862,2022-11-19 10:17:47
1563076444,2.5-3,1.724,2.080,2022-11-19 10:17:47
1563076444,3-3.5,2.180,1.662,2022-11-19 10:17:47
1563076444,3.5,2.400,1.531,2022-11-19 10:17:47
1563032872,1.5,1.396,2.970,2022-11-19 10:17:47
1563032872,2.5,2.253,1.675,2022-11-19 10:17:47
1563032872,1.5-2,1.500,2.620,2022-11-19 10:17:47
1563032872,2.0,1.676,2.250,2022-11-19 10:17:47
1563032872,3.5,4.120,1.235,2022-11-19 10:17:47
1563026806,2.5,1.719,2.110,2022-11-19 10:17:47
1563026806,3.0,2.250,1.636,2022-11-19 10:17:47
1563026806,2.5-3,1.925,1.892,2022-11-19 10:17:47
1563026806,2-2.5,1.520,2.480,2022-11-19 10:17:47
1563026806,3-3.5,2.540,1.490,2022-11-19 10:17:47
1563272518,1.5,1.240,4.310,2022-11-19 10:19:17
1563272518,2-2.5,1.543,2.590,2022-11-19 10:19:17
1563272518,2.5,1.735,2.180,2022-11-19 10:19:17
1563272518,2.5-3,1.925,1.961,2022-11-19 10:19:17
1563272518,3.0,2.210,1.719,2022-11-19 10:19:17
1563272518,3-3.5,2.510,1.574,2022-11-19 10:19:17
1563272518,3.5,2.780,1.473,2022-11-19 10:19:17
1563272518,4.5,5.010,1.192,2022-11-19 10:19:17
1563137534,4.0,1.568,2.340,2022-11-19 10:19:17
1563137534,4.5,1.980,1.840,2022-11-19 10:19:17
1563137534,5.0,2.510,1.500,2022-11-19 10:19:17
1563137534,4.5-5,2.190,1.671,2022-11-19 10:19:17
1563137534,4-4.5,1.769,2.030,2022-11-19 10:19:17
1563026767,1.5,1.294,3.700,2022-11-19 10:21:58
1563026767,2.5,1.930,1.954,2022-11-19 10:21:58
1563026767,2.0,1.452,2.860,2022-11-19 10:21:58
1563026767,2-2.5,1.694,2.250,2022-11-19 10:21:58
1563026767,2.5-3,2.186,1.729,2022-11-19 10:21:58
1563026767,3.0,2.620,1.523,2022-11-19 10:21:58
1563026767,3.5,3.290,1.353,2022-11-19 10:21:58
1563026767,4.5,6.520,1.126,2022-11-19 10:21:58
1563076444,2.5,1.555,2.370,2022-11-19 10:26:13
1563076444,3.0,1.900,1.917,2022-11-19 10:26:13
1563076444,2.5-3,1.689,2.150,2022-11-19 10:26:13
1563076444,3-3.5,2.130,1.704,2022-11-19 10:26:13
1563076444,3.5,2.340,1.564,2022-11-19 10:26:13
1563026767,4.5,6.510,1.126,2022-11-19 10:30:47
1563032872,1.5,1.413,2.900,2022-11-19 10:30:47
1563032872,2.5,2.260,1.656,2022-11-19 10:30:47
1563032872,1.5-2,1.523,2.560,2022-11-19 10:30:47
1563032872,2.0,1.689,2.215,2022-11-19 10:30:47
1563032872,2-2.5,2.020,1.878,2022-11-19 10:30:47
1563032872,2.5-3,2.670,1.485,2022-11-19 10:30:47
1563032872,3.5,4.220,1.225,2022-11-19 10:30:47
1563026767,4.5,6.520,1.126,2022-11-19 10:34:31
1563026767,2.0,1.452,2.850,2022-11-19 10:38:57
1563026767,3.5,3.290,1.352,2022-11-19 10:38:57
1563026767,4.5,6.530,1.126,2022-11-19 10:38:57
1563026806,2.5,1.719,2.100,2022-11-19 10:38:57
1563026806,3.0,2.250,1.632,2022-11-19 10:38:57
1563026806,2.5-3,1.934,1.884,2022-11-19 10:38:57
1563026806,2-2.5,1.520,2.469,2022-11-19 10:38:57
1563026806,3-3.5,2.540,1.487,2022-11-19 10:38:57
1563108486,0.5,1.117,6.860,2022-11-19 10:41:33
1563108486,2.0,1.847,2.105,2022-11-19 10:41:33
1563108486,1.5,1.473,2.780,2022-11-19 10:41:33
1563108486,1.5-2,1.606,2.426,2022-11-19 10:41:33
1563108486,2.5,2.530,1.555,2022-11-19 10:41:33
1563108486,2-2.5,2.180,1.755,2022-11-19 10:41:33
1563108486,3.5,5.050,1.183,2022-11-19 10:41:33
1563075993,2.5,1.602,2.240,2022-11-19 10:48:12
1563075993,2.5-3,1.769,2.020,2022-11-19 10:48:12
1563075993,3.0,2.030,1.787,2022-11-19 10:48:12
1563075993,3-3.5,2.290,1.602,2022-11-19 10:48:12
1563075993,3.5,2.530,1.483,2022-11-19 10:48:12
1563026767,1.5,1.294,3.700,2022-11-19 10:48:12
1563026767,2.5,1.930,1.954,2022-11-19 10:48:12
1563026767,2.0,1.452,2.850,2022-11-19 10:48:12
1563026767,2-2.5,1.694,2.250,2022-11-19 10:48:12
1563026767,2.5-3,2.186,1.729,2022-11-19 10:48:12
1563026767,3.0,2.620,1.523,2022-11-19 10:48:12
1563026767,3.5,3.290,1.352,2022-11-19 10:48:12
1563026767,4.5,6.530,1.126,2022-11-19 10:48:12
1563076275,2.5,1.549,2.360,2022-11-19 10:48:12
1563076275,2.5-3,1.694,2.120,2022-11-19 10:48:12
1563076275,3.0,1.925,1.877,2022-11-19 10:48:12
1563076275,3-3.5,2.170,1.666,2022-11-19 10:48:12
1563076275,3.5,2.410,1.530,2022-11-19 10:48:12
1563076246,2.5,1.500,2.500,2022-11-19 10:48:12
1563076246,2.5-3,1.628,2.240,2022-11-19 10:48:12
1563076246,3.0,1.833,1.970,2022-11-19 10:48:12
1563076246,3-3.5,2.080,1.724,2022-11-19 10:48:12
1563076246,3.5,2.320,1.570,2022-11-19 10:48:12
1563076444,2.5,1.555,2.370,2022-11-19 10:48:12
1563076444,3.0,1.900,1.917,2022-11-19 10:48:12
1563076444,2.5-3,1.689,2.150,2022-11-19 10:48:12
1563076444,3-3.5,2.130,1.704,2022-11-19 10:48:12
1563076444,3.5,2.340,1.564,2022-11-19 10:48:12
1563032872,1.5,1.413,2.900,2022-11-19 10:48:12
1563032872,2.5,2.260,1.656,2022-11-19 10:48:12
1563032872,1.5-2,1.523,2.560,2022-11-19 10:48:12
1563032872,2.0,1.689,2.215,2022-11-19 10:48:12
1563032872,2-2.5,2.020,1.878,2022-11-19 10:48:12
1563032872,2.5-3,2.670,1.485,2022-11-19 10:48:12
1563032872,3.5,4.220,1.225,2022-11-19 10:48:12
1563026806,2.5,1.714,2.120,2022-11-19 10:48:12
1563026806,3.0,2.240,1.641,2022-11-19 10:48:12
1563026806,2.5-3,1.925,1.892,2022-11-19 10:48:12
1563026806,2-2.5,1.520,2.490,2022-11-19 10:48:12
1563026806,3-3.5,2.530,1.495,2022-11-19 10:48:12
1563137534,4.0,1.568,2.340,2022-11-19 10:50:37
1563137534,4.5,1.980,1.840,2022-11-19 10:50:37
1563137534,5.0,2.510,1.500,2022-11-19 10:50:37
1563137534,4.5-5,2.190,1.671,2022-11-19 10:50:37
1563137534,4-4.5,1.769,2.030,2022-11-19 10:50:37
1563108486,0.5,1.117,6.860,2022-11-19 10:50:37
1563108486,2.0,1.847,2.105,2022-11-19 10:50:37
1563108486,1.5,1.473,2.780,2022-11-19 10:50:37
1563108486,1.5-2,1.606,2.426,2022-11-19 10:50:37
1563108486,2.5,2.530,1.555,2022-11-19 10:50:37
1563108486,2-2.5,2.180,1.755,2022-11-19 10:50:37
1563108486,3.5,5.050,1.183,2022-11-19 10:50:37
1563075993,2.5,1.649,2.200,2022-11-19 10:56:00
1563075993,2.5-3,1.826,1.990,2022-11-19 10:56:00
1563075993,2-2.5,1.462,2.590,2022-11-19 10:56:00
1563075993,3-3.5,2.320,1.564,2022-11-19 10:56:00
1563075993,3.0,2.070,1.735,2022-11-19 10:56:00
1563032872,2.5-3,2.670,1.487,2022-11-19 10:56:00
1563026806,3-3.5,2.530,1.492,2022-11-19 10:56:00
1563076444,2.5,1.552,2.380,2022-11-19 11:04:36
1563076444,3.5,2.340,1.571,2022-11-19 11:04:36
1563076444,2.5-3,1.689,2.160,2022-11-19 11:04:36
1563076444,3.0,1.892,1.925,2022-11-19 11:04:36
